361170.50704857556;5474720.208820662;alcohol;;124
365368.42350988375;5477578.004288494;alcohol;Cidre Ponpon;124
360350.2333391737;5476597.795254502;alcohol;Au CÅ“ur des Vignes;124
361370.8395603801;5477415.3012828175;alcohol;Cave Saint-Sever;124
361574.94953812566;5478370.013889637;alcohol;Caves Jeanne d'Arc;124
361291.41833557;5478511.798676284;alcohol;L'Antre du Malt;124
361693.7041585738;5478328.3082325235;alcohol;L'escale des contrÃ©es;124
362098.49420301465;5478077.477025925;antiques;Christophe Havas;124
361997.320526829;5478150.453830831;art;Atelier St. - Romain;124
361537.24662707234;5478359.70087434;bag;Nouvart;124
358587.4872185411;5482690.341880245;bakery;Les BlÃ©s Normands;124
361988.3799906538;5479969.100699926;bakery;;124
361831.5784106367;5479614.674623564;bakery;Patisserie Jullien;124
366716.35874681734;5480933.444285597;bakery;;124
360695.746250545;5478503.358101519;bakery;;124
361648.38130943035;5474826.858016914;bakery;Tout au beurre;124
361369.7583989878;5477343.203509692;bakery;;124
363814.3911869993;5476348.7743992135;bakery;Les DÃ©lices de Lou;124
364141.47623139527;5476003.346495814;bakery;L'Escale de Bonsecours;124
364046.7790371293;5476076.466254927;bakery;Boulangerie de la Basilique;124
362734.7768647488;5478375.585738564;bakery;L'Atelier du Pain;124
365619.5718067145;5478097.55118091;bakery;Sanson;124
365709.1949774013;5478164.612387939;bakery;;124
365626.9331166958;5478113.154011815;bakery;Houel;124
365383.40243710595;5477693.439189938;bakery;;124
361281.8632937557;5477203.5075762225;bakery;Au Roi de la Galette;124
361303.32764382183;5477242.284778813;bakery;;124
360151.3308731372;5475121.787979789;bakery;Paul;124
360174.9108927052;5474988.880818958;bakery;;124
361416.7615660237;5477417.607442306;bakery;;124
361324.92019010324;5478770.139232251;bakery;Au pÃ©chÃ© mignon;124
362352.2424428521;5478029.723136324;bakery;Chez Catherine;124
360420.37827457604;5476638.574346002;bakery;;124
360458.94556409447;5476652.061796861;bakery;Pain Osmont;124
360445.7584878979;5476644.533947172;bakery;;124
361859.78748613235;5478484.820385012;bakery;;124
361935.44577339507;5478456.434312531;bakery;DÃ©lices de la Crosse;124
361918.16303124704;5475454.614105091;bakery;;124
359577.1852760806;5476398.045029938;bakery;Boulangerie Osmont;124
361935.5810410128;5475421.871853797;bakery;;124
361966.25052631507;5479027.795298155;bakery;Le fournil de la Gare;124
363564.80704605026;5481482.850288058;bakery;;124
359249.6990896335;5483002.488912554;bakery;Boulangerie;124
358642.95974437555;5483345.182689468;bakery;Le fournil du cailly;124
362458.01577179617;5478295.169524582;bakery;Les Caprices de Rouen;124
363290.41920949647;5482473.586659699;bakery;Boulangerie;124
361381.67807274335;5474579.614807333;bakery;;124
361807.4356652979;5476586.1341318395;bakery;;124
361414.2987820283;5479378.9462131085;bakery;;124
367526.7058256305;5473457.7604005085;bakery;La HÃ»che Ã  Pains;124
367388.7381532423;5473847.913819835;bakery;;124
367428.86491107213;5473912.945310191;bakery;;124
365999.98164462973;5479054.47050475;bakery;Lefebvre;124
362285.76188349375;5479068.6537068095;bakery;E Estival;124
362353.9168303056;5477852.250207177;bakery;;124
362910.6198421398;5481099.815533767;bakery;;124
362627.92297978373;5471523.805944871;bakery;;124
361956.3292809756;5478276.751126498;bakery;Levouin;124
363384.99683413806;5479716.226786392;bakery;;124
364981.7355614309;5475005.051706104;bakery;Boulangerie Patisserie;124
365168.9236127528;5474754.901836979;bakery;Boulangerie Patisserie;124
361091.2864647339;5477712.601333807;bakery;Villey;124
361273.73836813483;5477650.903666676;bakery;Boulangerie Patisserie;124
364972.36823224404;5472233.432319789;bakery;;124
360354.2336350711;5473972.486836021;bakery;;124
363464.966205408;5479717.442011176;bakery;;124
361840.6620551329;5479018.678093034;bakery;Yvonne;124
362862.72367637133;5479909.480811663;bakery;PÃ©trin de Rouen;124
366291.431750532;5473252.567907237;bakery;;124
361242.6594045168;5478825.854471071;bakery;Boulangerie Cauchoise;124
363357.02649158594;5478314.963803425;bakery;D. Lambard;124
361583.2809081513;5478390.526060775;bakery;Paul;124
361526.12071089644;5475419.797337737;bakery;O'DÃ©lices;124
362727.7744078282;5478347.741628431;bakery;Le Fournil de la Croix de Pierre;124
361593.6470368073;5475348.010200501;bakery;La Chartreuse de Parme;124
360285.4582736124;5473523.99273783;bakery;Catherine Gino Daix;124
